Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-09 00:00:00-04:00,33526.19141,33810.87109,33526.19141,33800.60156,316410000,0,0
2021-04-12 00:00:00-04:00,33775.05859,33786.19141,33665.53906,33745.39844,327370000,0,0
2021-04-13 00:00:00-04:00,33721.16016,33741.64063,33545.83984,33677.26953,324480000,0,0
2021-04-14 00:00:00-04:00,33668.94922,33911.25,33668.94922,33730.89063,315330000,0,0
2021-04-15 00:00:00-04:00,33788.53125,34068.73047,33788.53125,34035.98828,319680000,0,0
2021-04-16 00:00:00-04:00,34058.16016,34256.75,34058.16016,34200.67188,343760000,0,0
2021-04-19 00:00:00-04:00,34182.37891,34182.37891,33980.55859,34077.62891,312540000,0,0
2021-04-20 00:00:00-04:00,34034.17969,34034.17969,33687.01172,33821.30078,350960000,0,0
2021-04-21 00:00:00-04:00,33808.30078,34160.33984,33773.80078,34137.30859,290300000,0,0
2021-04-22 00:00:00-04:00,34109.87891,34126.57031,33717.19141,33815.89844,344470000,0,0
2021-04-23 00:00:00-04:00,33804.51953,34157.57031,33713.28906,34043.48828,346380000,0,0
2021-04-26 00:00:00-04:00,34044.23047,34148.94141,33941.37109,33981.57031,279300000,0,0
2021-04-27 00:00:00-04:00,33932.12891,34043.98047,33870.46094,33984.92969,289030000,0,0
2021-04-28 00:00:00-04:00,33860.46094,33946.60156,33805.55859,33820.37891,335820000,0,0
2021-04-29 00:00:00-04:00,33855.64063,34087.21094,33744.28125,34060.35938,408450000,0,0
2021-04-30 00:00:00-04:00,33988.75,33988.75,33784.96094,33874.85156,374890000,0,0
2021-05-03 00:00:00-04:00,33904.89063,34221.05859,33904.89063,34113.23047,289770000,0,0
2021-05-04 00:00:00-04:00,34080.19922,34147.78125,33765.67969,34133.03125,407860000,0,0
2021-05-05 00:00:00-04:00,34163.98828,34331.19922,34039.66016,34230.33984,253180000,0,0
2021-05-06 00:00:00-04:00,34245.10938,34561.28906,34185.05859,34548.53125,315430000,0,0
2021-05-07 00:00:00-04:00,34578.26953,34811.39063,34464.30859,34777.76172,303400000,0,0
2021-05-10 00:00:00-04:00,34785.26953,35091.55859,34741.57031,34742.82031,361620000,0,0
2021-05-11 00:00:00-04:00,34572.73828,34572.73828,34075.30859,34269.16016,413180000,0,0
2021-05-12 00:00:00-04:00,34206.39844,34207.87109,33555.21875,33587.66016,381350000,0,0
2021-05-13 00:00:00-04:00,33624.73828,34181.76953,33623.48828,34021.44922,350820000,0,0
2021-05-14 00:00:00-04:00,34050.85938,34454.05078,34050.85938,34382.12891,303230000,0,0
2021-05-17 00:00:00-04:00,34375.28906,34383.83984,34176.64844,34327.78906,291910000,0,0
2021-05-18 00:00:00-04:00,34351.17969,34408.98828,34044.10156,34060.66016,289590000,0,0
2021-05-19 00:00:00-04:00,33945.80859,33945.80859,33473.80078,33896.03906,348480000,0,0
2021-05-20 00:00:00-04:00,33906.30078,34233.39844,33872.41016,34084.14844,320150000,0,0
2021-05-21 00:00:00-04:00,34121.91016,34415.48047,34121.91016,34207.83984,306360000,0,0
2021-05-24 00:00:00-04:00,34253.87109,34472.51172,34253.87109,34393.98047,251010000,0,0
2021-05-25 00:00:00-04:00,34428.66016,34511.35156,34266.03125,34312.46094,285760000,0,0
2021-05-26 00:00:00-04:00,34336.33984,34409.58984,34271.44141,34323.05078,258780000,0,0
2021-05-27 00:00:00-04:00,34432.46875,34608.82031,34389.23828,34464.64063,520630000,0,0
2021-05-28 00:00:00-04:00,34558.5,34631.10938,34520.08984,34529.44922,290850000,0,0
2021-06-01 00:00:00-04:00,34584.19141,34849.32031,34542.87109,34575.30859,287700000,0,0
2021-06-02 00:00:00-04:00,34614.62109,34706.64844,34545.96094,34600.37891,263810000,0,0
2021-06-03 00:00:00-04:00,34550.30859,34667.41016,34334.41016,34577.03906,297380000,0,0
2021-06-04 00:00:00-04:00,34618.69141,34772.12109,34618.69141,34756.39063,270050000,0,0
2021-06-07 00:00:00-04:00,34766.19922,34820.91016,34574.51172,34630.23828,259120000,0,0
2021-06-08 00:00:00-04:00,34645.83984,34665.37891,34452.94141,34599.82031,289440000,0,0
2021-06-09 00:00:00-04:00,34626.16016,34654.67188,34439.37109,34447.14063,245100000,0,0
2021-06-10 00:00:00-04:00,34502.51172,34737.78906,34447.25,34466.23828,309310000,0,0
2021-06-11 00:00:00-04:00,34499.80859,34618.08984,34328.64844,34479.60156,260840000,0,0
2021-06-14 00:00:00-04:00,34472.51953,34472.51953,34211.53906,34393.75,295530000,0,0
2021-06-15 00:00:00-04:00,34397.10156,34420.37891,34199.16016,34299.32813,272430000,0,0
2021-06-16 00:00:00-04:00,34308.48047,34333.25,33917.10938,34033.67188,347150000,0,0
2021-06-17 00:00:00-04:00,34014.37891,34091.78906,33626.60938,33823.44922,354690000,0,0
2021-06-18 00:00:00-04:00,33622.69922,33622.69922,33271.92969,33290.07813,563920000,0,0
2021-06-21 00:00:00-04:00,33312.07031,33908.08984,33312.07031,33876.96875,317260000,0,0
2021-06-22 00:00:00-04:00,33872.55859,34040.69922,33751.05859,33945.57813,284130000,0,0
2021-06-23 00:00:00-04:00,33948.53906,34009.39844,33869.82813,33874.23828,255280000,0,0
2021-06-24 00:00:00-04:00,33933.91016,34233.01953,33933.91016,34196.82031,275870000,0,0
2021-06-25 00:00:00-04:00,34328.10156,34501.01953,34314.80078,34433.83984,432550000,0,0
2021-06-28 00:00:00-04:00,34428.10156,34449.64844,34186.12891,34283.26953,280280000,0,0
2021-06-29 00:00:00-04:00,34338.89063,34469.82813,34266.82813,34292.28906,282360000,0,0
2021-06-30 00:00:00-04:00,34290.73828,34553.16016,34245.48047,34502.51172,295560000,0,0
2021-07-01 00:00:00-04:00,34507.32031,34640.28125,34498.85156,34633.53125,268280000,0,0
2021-07-02 00:00:00-04:00,34642.42188,34821.92969,34613.48828,34786.35156,301860000,0,0
2021-07-06 00:00:00-04:00,34790.16016,34814.19922,34358.42188,34577.37109,348430000,0,0
2021-07-07 00:00:00-04:00,34604.17188,34708.78125,34435.58984,34681.78906,302700000,0,0
2021-07-08 00:00:00-04:00,34569.01172,34569.01172,34145.58984,34421.92969,335690000,0,0
2021-07-09 00:00:00-04:00,34457.51172,34893.71875,34457.51172,34870.16016,301750000,0,0
2021-07-12 00:00:00-04:00,34836.75,35014.89844,34730.14844,34996.17969,294800000,0,0
2021-07-13 00:00:00-04:00,34959.96094,35018.78906,34876.89063,34888.78906,322430000,0,0
2021-07-14 00:00:00-04:00,34920.82813,35069.17969,34826.87109,34933.23047,344340000,0,0
2021-07-15 00:00:00-04:00,34924.80859,34990.41016,34762.87109,34987.01953,320450000,0,0
2021-07-16 00:00:00-04:00,35007.94141,35090.01172,34647.82031,34687.85156,322980000,0,0
2021-07-19 00:00:00-04:00,34528.48047,34528.48047,33741.76172,33962.03906,440440000,0,0
2021-07-20 00:00:00-04:00,33981.78906,34621.78906,33981.78906,34511.98828,387020000,0,0
2021-07-21 00:00:00-04:00,34556.96094,34820.23828,34556.96094,34798,317090000,0,0
2021-07-22 00:00:00-04:00,34799.67969,34879.28125,34673.03125,34823.35156,291610000,0,0
2021-07-23 00:00:00-04:00,34855.10938,35095.32813,34855.10938,35061.55078,314040000,0,0
2021-07-26 00:00:00-04:00,35055.85938,35150.37109,34950.19141,35144.30859,259790000,0,0
2021-07-27 00:00:00-04:00,35078.89844,35078.89844,34878.07031,35058.51953,326610000,0,0
2021-07-28 00:00:00-04:00,35109.94922,35116.37109,34876.83984,34930.92969,347170000,0,0
2021-07-29 00:00:00-04:00,34985.98828,35171.51953,34985.98828,35084.53125,222680000,0,0
2021-07-30 00:00:00-04:00,35013.26172,35106.30078,34871.12891,34935.46875,276410000,0,0
2021-08-02 00:00:00-04:00,34968.55859,35192.10938,34808.19922,34838.16016,238620000,0,0
2021-08-03 00:00:00-04:00,34864.10156,35120.94141,34714.32813,35116.39844,259820000,0,0
2021-08-04 00:00:00-04:00,35047.44141,35047.44141,34790.62109,34792.67188,245300000,0,0
2021-08-05 00:00:00-04:00,34815.60938,35067.53906,34815.60938,35064.25,216580000,0,0
2021-08-06 00:00:00-04:00,35077.44141,35246.78906,35077.44141,35208.51172,231570000,0,0
2021-08-09 00:00:00-04:00,35229.67188,35229.67188,35041.23828,35101.85156,207850000,0,0
2021-08-10 00:00:00-04:00,35135.17188,35285.16016,35091.91016,35264.67188,255040000,0,0
2021-08-11 00:00:00-04:00,35300.89063,35501.16016,35300.89063,35484.96875,232800000,0,0
2021-08-12 00:00:00-04:00,35481.94141,35510.76953,35352.53125,35499.85156,231600000,0,0
2021-08-13 00:00:00-04:00,35551.55859,35610.57031,35474.78125,35515.37891,236790000,0,0
2021-08-16 00:00:00-04:00,35490.82813,35631.19141,35231.87109,35625.39844,292590000,0,0
2021-08-17 00:00:00-04:00,35500.01172,35500.01172,35120.30859,35343.28125,309410000,0,0
2021-08-18 00:00:00-04:00,35310.19922,35356.80078,34943.41016,34960.69141,289800000,0,0
2021-08-19 00:00:00-04:00,34874.67188,34997.80859,34690.25,34894.12109,333550000,0,0
2021-08-20 00:00:00-04:00,34917.96094,35177.26172,34867.07031,35120.07813,269320000,0,0
2021-08-23 00:00:00-04:00,35160.96875,35428.91016,35160.96875,35335.71094,245760000,0,0
2021-08-24 00:00:00-04:00,35382.71875,35445.46875,35356.17969,35366.26172,228710000,0,0
2021-08-25 00:00:00-04:00,35388.76953,35501.14063,35287.62891,35405.5,237230000,0,0
2021-08-26 00:00:00-04:00,35449.67969,35498.44922,35205.10156,35213.12109,239740000,0,0
2021-08-27 00:00:00-04:00,35231.10938,35479.17969,35231.10938,35455.80078,240990000,0,0
2021-08-30 00:00:00-04:00,35471.80078,35510.71094,35374.46094,35399.83984,245390000,0,0
2021-08-31 00:00:00-04:00,35391.37891,35449.78906,35289.85938,35360.73047,337240000,0,0
2021-09-01 00:00:00-04:00,35387.55078,35407.37109,35287.05078,35312.53125,265520000,0,0
2021-09-02 00:00:00-04:00,35353.05859,35475.39844,35348.48047,35443.82031,263370000,0,0
2021-09-03 00:00:00-04:00,35401.73047,35422.71094,35269.39844,35369.08984,221370000,0,0
2021-09-07 00:00:00-04:00,35373.23828,35373.23828,35060.89844,35100,289830000,0,0
2021-09-08 00:00:00-04:00,35087.44922,35175.14844,34925.60938,35031.07031,261880000,0,0
2021-09-09 00:00:00-04:00,35013.07813,35199.89063,34847.30078,34879.37891,261330000,0,0
2021-09-10 00:00:00-04:00,34949.58984,35104.25,34599.60938,34607.71875,333230000,0,0
2021-09-13 00:00:00-04:00,34665.5,34939.10156,34665.5,34869.62891,334190000,0,0
2021-09-14 00:00:00-04:00,34906.89844,34990.35938,34510.30078,34577.57031,325140000,0,0
2021-09-15 00:00:00-04:00,34580.94922,34880.76953,34522.03125,34814.39063,317490000,0,0
2021-09-16 00:00:00-04:00,34810.26953,34943.55078,34540.10938,34751.32031,278270000,0,0
2021-09-17 00:00:00-04:00,34737.85938,34779.85938,34519.62891,34584.87891,560630000,0,0
2021-09-20 00:00:00-04:00,34459.71875,34459.71875,33613.03125,33970.46875,435780000,0,0
2021-09-21 00:00:00-04:00,34025.60938,34313.87891,33914.01953,33919.83984,306970000,0,0
2021-09-22 00:00:00-04:00,34006.87109,34440.42188,34006.87109,34258.32031,296590000,0,0
2021-09-23 00:00:00-04:00,34296.30078,34879.78125,34296.30078,34764.82031,283890000,0,0
2021-09-24 00:00:00-04:00,34762.30859,34857.05859,34648.07813,34798,254310000,0,0
2021-09-27 00:00:00-04:00,34739.26953,35061.12109,34739.26953,34869.37109,289480000,0,0
2021-09-28 00:00:00-04:00,34747.69922,34798.21094,34254.64844,34299.98828,379020000,0,0
2021-09-29 00:00:00-04:00,34360.07813,34580.42188,34305.96094,34390.71875,290350000,0,0
2021-09-30 00:00:00-04:00,34467.98047,34557.37109,33833.32031,33843.92188,354830000,0,0
2021-10-01 00:00:00-04:00,33930.69922,34490.55859,33785.53906,34326.46094,427580000,0,0
2021-10-04 00:00:00-04:00,34312.96094,34410.28125,33821.57813,34002.92188,396860000,0,0
2021-10-05 00:00:00-04:00,34035.25,34490.94922,34035.25,34314.67188,311520000,0,0
2021-10-06 00:00:00-04:00,34198.96094,34432.67969,33854.69141,34416.98828,322170000,0,0
2021-10-07 00:00:00-04:00,34509.71875,34975.19141,34509.71875,34754.94141,273290000,0,0
2021-10-08 00:00:00-04:00,34757.57031,34842.62109,34661.94922,34746.25,238080000,0,0
2021-10-11 00:00:00-04:00,34723.78906,34951.35156,34486.51172,34496.05859,256820000,0,0
2021-10-12 00:00:00-04:00,34507.14844,34611.23828,34318.94141,34378.33984,319010000,0,0
2021-10-13 00:00:00-04:00,34372.71094,34449.82813,34115.10156,34377.80859,316220000,0,0
2021-10-14 00:00:00-04:00,34443.21875,34923.82813,34443.21875,34912.55859,338540000,0,0
2021-10-15 00:00:00-04:00,35023.62891,35320.96875,35023.62891,35294.76172,327870000,0,0
2021-10-18 00:00:00-04:00,35221.01953,35327.57031,35035.94141,35258.60938,312640000,0,0
2021-10-19 00:00:00-04:00,35325.37109,35462.67969,35290.12109,35457.30859,278510000,0,0
2021-10-20 00:00:00-04:00,35475.16016,35669.69141,35465.71094,35609.33984,265750000,0,0
2021-10-21 00:00:00-04:00,35520.32031,35612.35938,35442.53125,35603.07813,298390000,0,0
2021-10-22 00:00:00-04:00,35607.71875,35765.01953,35533.94922,35677.01953,346290000,0,0
2021-10-25 00:00:00-04:00,35692.62109,35787.03906,35629.37109,35741.14844,267220000,0,0
2021-10-26 00:00:00-04:00,35791.05078,35892.92188,35734.73047,35756.87891,321910000,0,0
2021-10-27 00:00:00-04:00,35835.42969,35835.42969,35490.42969,35490.69141,354180000,0,0
2021-10-28 00:00:00-04:00,35545.41016,35742.25,35545.41016,35730.48047,337400000,0,0
2021-10-29 00:00:00-04:00,35712.28125,35852.53125,35633.19922,35819.55859,399400000,0,0
2021-11-01 00:00:00-04:00,35833.64844,36009.73828,35797.96875,35913.83984,292880000,0,0
2021-11-02 00:00:00-04:00,35935.10938,36088.80859,35884.12891,36052.62891,304510000,0,0
2021-11-03 00:00:00-04:00,36059.08984,36178.51172,35891.73047,36157.57813,262540000,0,0
2021-11-04 00:00:00-04:00,36107.46094,36168.03125,35986.48047,36124.23047,307640000,0,0
2021-11-05 00:00:00-04:00,36268.75,36484.75,36190.19922,36327.94922,344600000,0,0
2021-11-08 00:00:00-05:00,36416.46094,36565.73047,36334.42188,36432.21875,284400000,0,0
2021-11-09 00:00:00-05:00,36404.53125,36416.98047,36173.07031,36319.98047,258020000,0,0
2021-11-10 00:00:00-05:00,36299.25,36346.60938,36009.5,36079.94141,278390000,0,0
2021-11-11 00:00:00-05:00,36038.78125,36108.17188,35915.26953,35921.23047,270320000,0,0
2021-11-12 00:00:00-05:00,35963.78125,36147.62891,35934.58984,36100.30859,293180000,0,0
2021-11-15 00:00:00-05:00,36128.82813,36236.07031,36031.78125,36087.44922,280660000,0,0
2021-11-16 00:00:00-05:00,36076.17969,36316.60938,36076.17969,36142.21875,308290000,0,0
2021-11-17 00:00:00-05:00,36159.69922,36159.69922,35909.48047,35931.05078,358310000,0,0
2021-11-18 00:00:00-05:00,35901.69141,35952.62891,35654.39063,35870.94922,435080000,0,0
2021-11-19 00:00:00-05:00,35879.08984,35879.08984,35555.37109,35601.98047,408840000,0,0
2021-11-22 00:00:00-05:00,35631.41016,35929.66016,35615.55078,35619.25,420810000,0,0
2021-11-23 00:00:00-05:00,35619.92188,35841.51953,35542.87109,35813.80078,392520000,0,0
2021-11-24 00:00:00-05:00,35752.30859,35825.46875,35591.03125,35804.37891,280960000,0,0
2021-11-26 00:00:00-05:00,35366.69141,35366.69141,34749.80078,34899.33984,324580000,0,0
2021-11-29 00:00:00-05:00,35017.71094,35287.91016,34895.89063,35135.94141,416040000,0,0
2021-11-30 00:00:00-05:00,35056.98828,35056.98828,34424.44141,34483.71875,678800000,0,0
2021-12-01 00:00:00-05:00,34678.94141,35004.64063,34006.98047,34022.03906,496000000,0,0
2021-12-02 00:00:00-05:00,34076.25,34759.64844,34076.25,34639.78906,466900000,0,0
2021-12-03 00:00:00-05:00,34692.78125,34801.30859,34264.57031,34580.07813,439550000,0,0
2021-12-06 00:00:00-05:00,34633.42969,35356.75,34633.42969,35227.03125,416720000,0,0
2021-12-07 00:00:00-05:00,35423.98828,35819.46875,35423.98828,35719.42969,474940000,0,0
2021-12-08 00:00:00-05:00,35716.85156,35840.51953,35602.64844,35754.75,387650000,0,0
2021-12-09 00:00:00-05:00,35722.26172,35864.23828,35577.14063,35754.69141,353020000,0,0
2021-12-10 00:00:00-05:00,35830.55078,35982.69141,35710.42969,35970.98828,361200000,0,0
2021-12-13 00:00:00-05:00,35958.92969,35958.92969,35609.53125,35650.94922,441110000,0,0
2021-12-14 00:00:00-05:00,35605.73047,35779.46875,35441.73828,35544.17969,440900000,0,0
2021-12-15 00:00:00-05:00,35549.35156,35943.83984,35389.30078,35927.42969,424720000,0,0
2021-12-16 00:00:00-05:00,36036.28125,36189.82813,35778.21094,35897.64063,473620000,0,0
2021-12-17 00:00:00-05:00,35800.10938,35800.10938,35284.26172,35365.44141,750480000,0,0
2021-12-20 00:00:00-05:00,35222.12109,35222.12109,34665.5,34932.16016,386590000,0,0
2021-12-21 00:00:00-05:00,35069.5,35508.96094,35069.5,35492.69922,346080000,0,0
2021-12-22 00:00:00-05:00,35491.71094,35764.67188,35433.12891,35753.89063,281930000,0,0
2021-12-23 00:00:00-05:00,35782.42188,36060.98828,35782.42188,35950.55859,247420000,0,0
2021-12-27 00:00:00-05:00,35954.48047,36306.60938,35954.48047,36302.37891,244350000,0,0
2021-12-28 00:00:00-05:00,36302.98828,36527.26172,36302.98828,36398.21094,239090000,0,0
2021-12-29 00:00:00-05:00,36421.14063,36571.55078,36396.19141,36488.62891,213480000,0,0
2021-12-30 00:00:00-05:00,36522.48047,36679.44141,36372.12891,36398.07813,205620000,0,0
2021-12-31 00:00:00-05:00,36385.85156,36484.94141,36303.96875,36338.30078,213200000,0,0
2022-01-03 00:00:00-05:00,36321.58984,36595.82031,36246.44922,36585.05859,347930000,0,0
2022-01-04 00:00:00-05:00,36636,36934.83984,36636,36799.64844,435080000,0,0
2022-01-05 00:00:00-05:00,36722.60156,36952.64844,36400.39063,36407.10938,462040000,0,0
2022-01-06 00:00:00-05:00,36409.05078,36464.19141,36200.67969,36236.46875,385890000,0,0
2022-01-07 00:00:00-05:00,36249.58984,36382.83984,36111.53125,36231.66016,356110000,0,0
2022-01-10 00:00:00-05:00,36175.21094,36175.21094,35639.91016,36068.87109,430680000,0,0
2022-01-11 00:00:00-05:00,36058.85156,36271.46875,35769.37891,36252.01953,356850000,0,0
2022-01-12 00:00:00-05:00,36336.16016,36453.48828,36168.14844,36290.32031,310180000,0,0
2022-01-13 00:00:00-05:00,36312.48828,36513.87891,36044.21875,36113.62109,343640000,0,0
2022-01-14 00:00:00-05:00,35996.42969,35996.42969,35641.48828,35911.80859,389200000,0,0
2022-01-18 00:00:00-05:00,35661.76172,35661.76172,35262.01953,35368.46875,427260000,0,0
2022-01-19 00:00:00-05:00,35412.30078,35547.82813,35015.48828,35028.64844,393080000,0,0
2022-01-20 00:00:00-05:00,35102.66016,35490.19922,34670.12109,34715.39063,369070000,0,0
2022-01-21 00:00:00-05:00,34701.69141,34896.67188,34229.55078,34265.37109,523880000,0,0
2022-01-24 00:00:00-05:00,34070.60938,34420.98828,33150.32813,34364.5,664010000,0,0
2022-01-25 00:00:00-05:00,34186.64063,34591.03906,33545.51953,34297.73047,506430000,0,0
2022-01-26 00:00:00-05:00,34520.82031,34815.67188,33876.48047,34168.08984,546330000,0,0
2022-01-27 00:00:00-05:00,34261.75,34773.32031,34007.78125,34160.78125,527780000,0,0
2022-01-28 00:00:00-05:00,34135.23828,34731.76953,33807.51172,34725.46875,568440000,0,0
2022-01-31 00:00:00-05:00,34691.17188,35148.14063,34496.10156,35131.85938,468070000,0,0
2022-02-01 00:00:00-05:00,35151.46875,35441.08984,34977.94922,35405.23828,386080000,0,0
2022-02-02 00:00:00-05:00,35378.19141,35679.19922,35290.12109,35629.32813,359540000,0,0
2022-02-03 00:00:00-05:00,35520.07813,35535.94141,35071.05859,35111.16016,381020000,0,0
2022-02-04 00:00:00-05:00,35095.73828,35333.55078,34799.07813,35089.73828,349880000,0,0
2022-02-07 00:00:00-05:00,35108.37891,35325.01172,34993.98047,35091.12891,328910000,0,0
2022-02-08 00:00:00-05:00,35160.67969,35544.89063,35090.42188,35462.78125,319190000,0,0
2022-02-09 00:00:00-05:00,35614.89844,35824.28125,35614.89844,35768.05859,333610000,0,0
2022-02-10 00:00:00-05:00,35630.80859,35800.23828,35100.71875,35241.58984,411620000,0,0
2022-02-11 00:00:00-05:00,35267.89063,35431.14844,34620.51953,34738.05859,398860000,0,0
2022-02-14 00:00:00-05:00,34694.5,34744.55859,34304.28125,34566.17188,370320000,0,0
2022-02-15 00:00:00-05:00,34686.19141,35047.78906,34686.19141,34988.83984,305670000,0,0
2022-02-16 00:00:00-05:00,34951.82813,35042.08984,34642.64063,34934.26953,294410000,0,0
2022-02-17 00:00:00-05:00,34858.46875,34858.46875,34246.23047,34312.03125,348720000,0,0
2022-02-18 00:00:00-05:00,34310.44922,34423.57813,33976.17969,34079.17969,414080000,0,0
2022-02-22 00:00:00-05:00,33974.08984,34024.73828,33364.28906,33596.60938,432090000,0,0
2022-02-23 00:00:00-05:00,33680.96875,33832.58984,33084.89844,33131.76172,370600000,0,0
2022-02-24 00:00:00-05:00,32830.32813,33269.33984,32272.64063,33223.82813,590850000,0,0
2022-02-25 00:00:00-05:00,33277.21875,34095.73828,33277.21875,34058.75,417630000,0,0
2022-02-28 00:00:00-05:00,33870.62109,33963.62891,33469.30859,33892.60156,443460000,0,0
2022-03-01 00:00:00-05:00,33813.48047,33870.14063,33107.67188,33294.94922,438730000,0,0
2022-03-02 00:00:00-05:00,33379.51172,34013.67188,33379.51172,33891.35156,400920000,0,0
2022-03-03 00:00:00-05:00,33972.87109,34179.07031,33641.53125,33794.66016,369740000,0,0
2022-03-04 00:00:00-05:00,33655.42969,33655.42969,33254.12109,33614.80078,408390000,0,0
2022-03-07 00:00:00-05:00,33579.75,33579.75,32806.14844,32817.37891,488400000,0,0
2022-03-08 00:00:00-05:00,32885.17188,33402.98047,32578.73047,32632.64063,553750000,0,0
2022-03-09 00:00:00-05:00,32860.42188,33457.28125,32860.42188,33286.25,418670000,0,0
2022-03-10 00:00:00-05:00,33106.76953,33236.58984,32819.76172,33174.07031,399480000,0,0
2022-03-11 00:00:00-05:00,33279.71875,33515.60938,32911.89063,32944.19141,369480000,0,0
2022-03-14 00:00:00-04:00,33000.37109,33395.58984,32818.16016,32945.23828,394940000,0,0
2022-03-15 00:00:00-04:00,32989.26953,33620.83984,32989.26953,33544.33984,388810000,0,0
2022-03-16 00:00:00-04:00,33653.92969,34075.94141,33391.23828,34063.10156,427400000,0,0
2022-03-17 00:00:00-04:00,33995.39063,34483.92188,33896.05859,34480.76172,339470000,0,0
2022-03-18 00:00:00-04:00,34466.71875,34755.19922,34279.82813,34754.92969,615420000,0,0
2022-03-21 00:00:00-04:00,34669.85156,34808.28125,34341.80859,34552.98828,408490000,0,0
2022-03-22 00:00:00-04:00,34583.23828,34882.03125,34583.23828,34807.46094,368550000,0,0
2022-03-23 00:00:00-04:00,34748.83984,34748.83984,34352.96094,34358.5,347880000,0,0
2022-03-24 00:00:00-04:00,34406.80859,34713.55859,34355.42188,34707.94141,324870000,0,0
2022-03-25 00:00:00-04:00,34702.39063,34942.69922,34631.51953,34861.23828,285440000,0,0
2022-03-28 00:00:00-04:00,34833.03125,34957.92969,34552.23047,34955.89063,299790000,0,0
2022-03-29 00:00:00-04:00,35114.35156,35372.26172,35030.07031,35294.19141,355050000,0,0
2022-03-30 00:00:00-04:00,35273.62891,35361.35938,35058.57813,35228.80859,317320000,0,0
2022-03-31 00:00:00-04:00,35201.51953,35201.51953,34677.98828,34678.35156,433400000,0,0
2022-04-01 00:00:00-04:00,34740.89063,34847.91016,34538.25,34818.26953,340400000,0,0
2022-04-04 00:00:00-04:00,34799.98047,34940.78125,34615.37891,34921.87891,316570000,0,0
2022-04-05 00:00:00-04:00,34876.32813,35112.21094,34566.03906,34641.17969,304010000,0,0
2022-04-06 00:00:00-04:00,34520.33984,34609.83984,34277.17188,34496.51172,386250000,0,0
2022-04-07 00:00:00-04:00,34439.23828,34705.82813,34190.94922,34583.57031,319870000,0,0
2022-04-08 00:00:00-04:00,34569.23828,34908.46094,34470.19141,34721.12109,301750000,0,0
2022-04-11 00:00:00-04:00,34630.26953,34701.33984,34272.28906,34308.07813,333290000,0,0
2022-04-12 00:00:00-04:00,34412.51172,34669.96875,34102.80859,34220.35938,333510000,0,0
2022-04-13 00:00:00-04:00,34166.64063,34598.35938,34140.64063,34564.58984,313630000,0,0
2022-04-14 00:00:00-04:00,34628.46094,34889.17188,34437.5,34451.23047,353680000,0,0
2022-04-18 00:00:00-04:00,34411.48828,34618.28906,34279.07813,34411.69141,264110000,0,0
2022-04-19 00:00:00-04:00,34394.62109,34983.10938,34394.62109,34911.19922,296350000,0,0
2022-04-20 00:00:00-04:00,34962.67188,35315.39844,34962.67188,35160.78906,337620000,0,0
2022-04-21 00:00:00-04:00,35258.80078,35492.21875,34723.82031,34792.76172,366390000,0,0
2022-04-22 00:00:00-04:00,34727.37891,34727.37891,33773.39063,33811.39844,373280000,0,0
2022-04-25 00:00:00-04:00,33731.64844,34106.01172,33323.37109,34049.46094,416900000,0,0
2022-04-26 00:00:00-04:00,33907.48828,33909.51172,33230.94922,33240.17969,400020000,0,0
2022-04-27 00:00:00-04:00,33450.92188,33697.17969,33108.89063,33301.92969,447230000,0,0
2022-04-28 00:00:00-04:00,33425.96094,34054.78906,33248.46094,33916.39063,440380000,0,0
2022-04-29 00:00:00-04:00,33787.01172,33919.58984,32913.14844,32977.21094,501560000,0,0
2022-05-02 00:00:00-04:00,32978.48828,33224.94922,32449.86914,33061.5,453390000,0,0
2022-05-03 00:00:00-04:00,33086.08984,33341.57813,32914.75,33128.78906,364420000,0,0
2022-05-04 00:00:00-04:00,33171.80078,34117.73828,33021.83984,34061.05859,411060000,0,0
2022-05-05 00:00:00-04:00,33854.17188,33854.17188,32685.09961,32997.96875,448420000,0,0
2022-05-06 00:00:00-04:00,32773.87891,33055.83984,32474.68945,32899.37109,416520000,0,0
2022-05-09 00:00:00-04:00,32685.16992,32685.16992,32121.98047,32245.69922,470770000,0,0
2022-05-10 00:00:00-04:00,32504.08984,32752.16992,31887.89063,32160.74023,439290000,0,0
2022-05-11 00:00:00-04:00,32123.24023,32584.01953,31798.85938,31834.10938,458460000,0,0
2022-05-12 00:00:00-04:00,31699.03906,31914.46094,31228.2207,31730.30078,544240000,0,0
2022-05-13 00:00:00-04:00,31963.85938,32276.05078,31862.78906,32196.66016,388520000,0,0
2022-05-16 00:00:00-04:00,32152.15039,32514.01953,31928.17969,32223.41992,330030000,0,0
2022-05-17 00:00:00-04:00,32427,32689.14063,32308.15039,32654.58984,389310000,0,0
2022-05-18 00:00:00-04:00,32468.66992,32468.66992,31393.94922,31490.07031,465060000,0,0
2022-05-19 00:00:00-04:00,31262.61914,31569.13086,31016.41016,31253.13086,517190000,0,0
2022-05-20 00:00:00-04:00,31426.93945,31515.7793,30635.75977,31261.90039,495510000,0,0
2022-05-23 00:00:00-04:00,31395.89063,31968.41992,31395.89063,31880.24023,402010000,0,0
2022-05-24 00:00:00-04:00,31717.60938,32014.85938,31365.58984,31928.61914,382950000,0,0
2022-05-25 00:00:00-04:00,31816.31055,32254.43945,31754.33008,32120.2793,343460000,0,0
